"RelativePath","Extension","Signals","Priority","RecommendedAction","PassFailRule"
"backend\src\game\cognitive_weekly_report_v2_schema.json",".json","GAMEPLAY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"backend\src\game\mindlab_v2_export_service.js",".js","TARGET_PATH_SIGNAL","P2","REVIEW_FOR_PATCH","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"backend\src\game\mindlab_v2_persistence_service.js",".js","TARGET_PATH_SIGNAL","P2","REVIEW_FOR_PATCH","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"backend\src\game\mindlab_v2_persistence_store.js",".js","TARGET_PATH_SIGNAL","P2","REVIEW_FOR_PATCH","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"backend\src\game\mindlab_v2_route_registry.js",".js","TARGET_PATH_SIGNAL","P2","REVIEW_FOR_PATCH","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"backend\src\game\mindlab_v2_route_registry_test.js",".js","GAMEPLAY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"backend\src\game\mindlab_v2_runtime_store.json",".json","TARGET_PATH_SIGNAL","P2","REVIEW_FOR_PATCH","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"backend\src\game\puzzle_dna_v2_schema.json",".json","GAMEPLAY_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"backend\src\game\puzzle_generation_api_controller_v2.js",".js","TARGET_PATH_SIGNAL","P2","REVIEW_FOR_PATCH","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"backend\src\game\puzzle_generation_api_controller_v2_test.js",".js","GAMEPLAY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"backend\src\game\puzzle_generation_orchestrator_v2.js",".js","TARGET_PATH_SIGNAL","P2","REVIEW_FOR_PATCH","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"backend\src\game\puzzle_generation_request_v2_schema.json",".json","GAMEPLAY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"backend\src\game\puzzle_generation_response_v2_schema.json",".json","GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"backend\src\game\puzzle_generation_service_v2.js",".js","GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"backend\src\game\recommendation_api_controller_v2.js",".js","TARGET_PATH_SIGNAL","P2","REVIEW_FOR_PATCH","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"backend\src\game\recommendation_service_v2.js",".js","GAMEPLAY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"backend\src\game\user_skill_profile_v2_schema.json",".json","GAMEPLAY_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"backend\src\game\user_skill_progression_v2.js",".js","PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"backend\src\game\user_skill_progression_v2_test.js",".js","GAMEPLAY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"backend\src\puzzles.json",".json","NO_SENIORS_GAP_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"backend\src\puzzles\_legacy\puzzles.json",".json","NO_SENIORS_GAP_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"backend\src\puzzles\index.json",".json","NO_SENIORS_GAP_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"backend\src\routes\progress.ts",".ts","GAMEPLAY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"backend\src\routes\score.js",".js","PROGRESS_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"backend\src\uxhelpers.js",".js","NO_SENIORS_GAP_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\_legacy_js_backup_20251208\api.js",".js","PROGRESS_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\_legacy_js_backup_20251208\App.backup.js",".js","GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\_legacy_js_backup_20251208\App.js",".js","ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\_legacy_js_backup_20251208\auth.js",".js","NO_SENIORS_GAP_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\_legacy_js_backup_20251208\dailyChallengeApi.js",".js","GAMEPLAY_SIGNAL|PROGRESS_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\_legacy_js_backup_20251208\DailyChallengeDetailPage.js",".js","GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\_legacy_js_backup_20251208\DailyChallengeHomeCard.js",".js","GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\_legacy_js_backup_20251208\ErrorBanner.js",".js","NO_SENIORS_GAP_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\_legacy_js_backup_20251208\ErrorBoundary.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\_legacy_js_backup_20251208\GamePanel.js",".js","ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\_legacy_js_backup_20251208\HealthPanel.js",".js","ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\_legacy_js_backup_20251208\main.js",".js","GAMEPLAY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\_legacy_js_backup_20251208\models.js",".js","NO_SENIORS_GAP_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\_legacy_js_backup_20251208\ProgressPanel.js",".js","ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\_legacy_js_backup_20251208\ResultBanner.js",".js","PROGRESS_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ageModes\adultsAgeMode.ts",".ts","GAMEPLAY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ageModes\adultsFinalReadinessAcceptance.ts",".ts","GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ageModes\adultsGameplayDepthProgress.ts",".ts","GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ageModes\adultsGameplayRouting.ts",".ts","GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ageModes\AdultsModeVisiblePanel.tsx",".tsx","GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ageModes\adultsPolishBalancingUx.ts",".ts","GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ageModes\ageModeRegistry.ts",".ts","TARGET_PATH_SIGNAL","P2","REVIEW_FOR_PATCH","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ageModes\appFlowAgeModes.ts",".ts","TARGET_PATH_SIGNAL","P2","REVIEW_FOR_PATCH","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ageModes\index.ts",".ts","SENIORS_MODE_SIGNAL|GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ageModes\seniorsAgeModeFoundation.ts",".ts","SENIORS_MODE_SIGNAL|GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\ageModes\SeniorsModeVisiblePanel.tsx",".tsx","SENIORS_MODE_SIGNAL|GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\api.ts",".ts","PROGRESS_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\apiService.js",".js","NO_SENIORS_GAP_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\App.backup.tsx",".tsx","GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\App.css",".css","NO_SENIORS_GAP_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\App.tsx",".tsx","GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\app\mindlab_kids_runtime.js",".js","PROGRESS_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\auth.ts",".ts","NO_SENIORS_GAP_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\components\DailyCompletionCard.tsx",".tsx","GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\components\ErrorBanner.tsx",".tsx","TARGET_PATH_SIGNAL","P2","REVIEW_FOR_PATCH","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\components\ErrorBoundary.tsx",".tsx","ACCESSIBILITY_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\components\GamePanel.tsx",".tsx","ACCESSIBILITY_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\components\HealthPanel.tsx",".tsx","ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\components\ProgressPanel.tsx",".tsx","ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\components\ResultBanner.tsx",".tsx","PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\daily-challenge\dailyChallengeApi.ts",".ts","GAMEPLAY_SIGNAL|PROGRESS_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\daily-challenge\DailyChallengeDetailPage.tsx",".tsx","GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\daily-challenge\DailyChallengeHomeCard.tsx",".tsx","GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\daily-challenge\models.ts",".ts","GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL|PROGRESS_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\data\kids\mindlab_kids_content_selector.js",".js","NO_SENIORS_GAP_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\data\kids\mindlab_kids_pack_index.js",".js","NO_SENIORS_GAP_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\data\kids\mindlab_kids_seed_puzzles.js",".js","GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\data\kids\packs\mindlab_kids_pack_k1.js",".js","GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\data\kids\packs\mindlab_kids_pack_k2.js",".js","GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\data\kids\packs\mindlab_kids_pack_k3.js",".js","GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\data\kids\packs\mindlab_kids_pack_k4.js",".js","GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\data\kids\packs\mindlab_kids_pack_k5.js",".js","GAMEPLAY_SIGNAL|ACCESSIBILITY_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\engine\mindlab_adaptive_engine.js",".js","NO_SENIORS_GAP_SIGNAL","P3","NO_ACTION_NOW","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\engine\mindlab_backend_route_probe.js",".js","PROGRESS_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\engine\mindlab_browser_app.js",".js","PROGRESS_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\engine\mindlab_engine_test.js",".js","PROGRESS_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
"frontend\src\engine\mindlab_game_logic.js",".js","PROGRESS_SIGNAL|TARGET_PATH_SIGNAL","P1","PATCH_CANDIDATE","PATCH_ONLY_AFTER_PATH_EXISTS_REPO_CLEAN_AND_SENIORS_ONLY_SCOPE"
